# FA FIDELITY REFERENCE — NOT a production behavioral target.
# Source: measure-forced-alignment-hf.py (transformers Wav2Vec2ForCTC, jonatasgrosman/wav2vec2-large-xlsr-53-english), run with pad-sec=3.0 and neighbour-midpoint windowing (align_segment's floor_bound/ceil_bound clamp) — this is MEASUREMENT convention, chosen to keep one segment's alignment window from bleeding into a neighbour's real speech during this measurement pass.
# R.4 (sync-pipeline-v2-plan.md) specifies PAD_BASE 0.75s for production. The audit that led to R.4 traced the midpoint-clamp windowing strategy used here to five documented failures on gapless corpora (docs/history.md) — this baseline's windowing is NOT what production should do.
# Therefore: this is a FIDELITY reference for the Rust jonatasgrosman/ONNX/Viterbi port to reproduce this model's own achievable output on this input, NOT a behavioral target for what Apply Sync should commit. Do not wire this baseline's numbers into a production-timing comparison.
# R-Q REGENERATION (docs/work-in-progress.md, this session): this fixture previously used torchaudio's MMS_FA bundle (CC-BY-NC-4.0, barred from shipping by Decision 3). It has been regenerated here against jonatasgrosman/wav2vec2-large-xlsr-53-english (Apache-2.0) — the actual model family production ships — resolving R-Q's stated obligation. The prior MMS-FA capture's own numbers are superseded; retrieve them from git history if a historical comparison is ever needed.
# This baseline captures the FIRST run of this HF-harness/jonatasgrosman pairing against these three projects' committed segments — there is nothing to diff it against yet; this run establishes the reference.
# Production ships jonatasgrosman/wav2vec2-large-xlsr-53-{en,es,fr,de,pt}, with per-language CTC vocabs of 33 (en) / 41 (es) / 59 (fr) / 38 (de) / 46 (pt) symbols.
# This fixture IS now a valid reference for text normalization and vocab coverage too (unlike its MMS-FA predecessor), since it uses the real shipping model's own alphabet — though it still measures via transformers/torchaudio's forced_align, not this repo's own Rust Viterbi port; the Rust port's own fidelity is independently verified by fa-onnx-emission-*.json/fa-e2e-alignment-*.json (zero-tolerance parity, Slices D2/D4), which this fixture does not replace or duplicate.
seg,text,startSec,endSec,score
273,night,836.152,836.413,1.0
273,makes,836.715,836.935,0.9984
273,a,836.996,837.016,0.9937
273,body,837.056,837.297,0.9987
273,old.,837.518,837.678,1.0
274,There,838.383,838.545,0.995
274,are,838.606,838.686,1.0
274,faster,838.747,839.131,1.0
274,men,839.212,839.333,1.0
274,now.,839.414,839.596,1.0
275,There,840.281,840.422,0.991
275,are,840.462,840.542,1.0
275,scouts,840.603,840.984,0.9983
275,with,841.045,841.165,1.0
275,sharper,841.225,841.527,0.9798
275,ears.,841.667,841.908,0.9999
276,You,842.532,842.633,0.9997
276,say,842.693,842.835,0.9976
276,so.,842.935,843.077,0.9999
277,You,843.863,843.943,0.9951
277,tell,844.024,844.205,0.9999
277,Fen,844.326,844.628,0.3867
278,twenty-five,844.97,845.632,0.9745
278,now,845.692,845.913,0.9999
278,and,846.074,846.154,0.9994
278,leading,846.254,846.535,0.9291
278,runs,846.615,846.876,0.9987
278,you,846.916,847.016,0.9966
278,no,847.157,847.257,0.9997
278,longer,847.357,847.598,1.0
278,go,847.678,847.778,0.9999
278,on,847.979,848.079,0.9998
279,that,848.481,848.622,0.9999
279,his,848.742,848.943,0.9999
279,ears,849.145,849.346,0.952
279,are,849.426,849.507,1.0
279,better,849.567,849.768,0.9999
279,than,849.808,849.909,0.9977
279,yours,849.969,850.231,0.9989
279,in,850.412,850.452,0.9969
279,the,850.512,850.593,0.9995
279,birch,850.633,850.834,0.9661
279,stands.,850.875,851.237,0.9956
280,He,852.304,852.425,0.8372
280,takes,852.485,852.767,1.0
280,it,852.828,852.909,0.9847
280,as,852.969,853.05,0.9999
280,modesty,853.15,853.533,1.0
280,at,853.594,853.654,0.9999
280,first.,853.715,853.977,1.0
281,You,854.683,854.784,0.9999
281,explain,854.865,855.329,1.0
281,that,855.41,855.531,0.9978
281,it,855.591,855.632,0.9942
281,is,855.692,855.773,0.9992
281,not.,855.874,856.177,0.9998
282,It,856.883,856.943,0.9999
282,is,856.983,857.064,0.8323
282,a,857.124,857.145,0.9992
282,fact,857.225,857.568,1.0
282,he,857.789,857.93,1.0
282,needs,858.011,858.233,0.9679
282,to,858.273,858.333,1.0
282,act,858.515,858.696,1.0
282,on,858.837,858.918,1.0
283,and,859.461,859.541,0.385
283,acting,859.682,859.943,1.0
283,on,860.003,860.063,0.9999
283,it,860.124,860.184,0.9996
283,correctly,860.224,860.746,0.9576
283,means,860.806,861.027,0.9998
283,his,861.107,861.248,0.9996
283,responsibility,861.328,862.071,0.964
283,at,862.131,862.191,0.9999
283,night,862.272,862.493,1.0
283,is,862.974,863.035,0.9996
283,larger,863.155,863.496,0.9575
283,than,863.537,863.637,0.9981
283,it,863.697,863.757,0.9993
283,was,863.818,864.119,0.9997
284,not,864.683,864.864,0.9999
284,smaller.,864.945,865.329,1.0
285,A,865.55,865.57,0.9999
285,predator,865.65,866.011,0.9999
285,gets,866.271,866.491,0.9999
285,through,866.552,866.752,0.9845
285,the,866.792,866.872,0.9732
285,western,866.912,867.252,1.0
285,perimeter,867.313,867.693,0.9995
285,on,867.833,867.893,0.9997
285,a,867.953,867.973,0.9939
285,winter,868.014,868.254,0.9999
285,night,868.334,868.554,0.9555
285,and,868.855,868.935,1.0
285,kills,869.015,869.315,1.0
285,one,869.395,869.475,0.9893
285,of,869.495,869.536,0.9999
285,the,869.556,869.636,0.9988
285,youngest,869.676,869.976,0.9981
285,members,870.036,870.277,0.9951
285,of,870.317,870.357,0.9999
285,the,870.397,870.477,0.9983
285,band,870.497,870.717,0.9889
285,before,870.837,871.098,0.9317
285,anyone,871.198,871.538,0.963
285,can,871.578,871.678,1.0
285,reach,871.738,871.919,0.9693
285,the,871.979,872.059,1.0
285,site.,872.119,872.359,0.9999
286,The,873.344,873.445,0.9731
286,child,873.505,873.807,0.9987
286,is,873.888,873.928,0.9998
286,barely,874.029,874.352,0.999
286,four,874.452,874.654,1.0
286,years,874.735,874.916,0.9199
286,old.,875.017,875.138,1.0
287,You,875.743,875.884,1.0
287,are,875.985,876.066,1.0
287,at,876.126,876.207,0.9999
287,the,876.247,876.328,1.0
287,eastern,876.449,876.732,1.0
287,post.,876.813,877.116,1.0
288,The,878.022,878.103,0.9998
288,attack,878.163,878.525,0.9999
288,comes,878.586,878.968,0.9999
288,from,879.008,879.109,0.946
288,the,879.149,879.23,0.9794
288,direction,879.27,879.672,1.0
288,that,879.712,879.813,0.9993
288,is,879.873,879.914,1.0
288,not,879.994,880.155,0.9999
288,yours.,880.215,880.537,0.9225
289,You,881.382,881.482,1.0
289,sit,881.603,881.784,0.9999
289,with,881.824,881.944,1.0
289,that,881.984,882.165,1.0
289,for,882.226,882.326,0.9999
289,a,882.386,882.406,0.9995
289,long,882.447,882.607,1.0
289,time.,882.688,882.949,1.0
290,You,883.572,883.693,0.9035
290,go,883.754,883.834,1.0
290,back,883.915,884.116,0.9998
290,through,884.177,884.358,0.9537
290,every,884.479,884.72,0.9999
290,decision,884.761,885.123,0.9995
290,of,885.163,885.204,0.9995
290,that,885.244,885.405,0.9999
290,night.,885.466,885.687,0.9063
291,The,886.473,886.554,0.9904
291,positioning,886.635,887.179,0.9999
291,was,887.684,887.805,1.0
291,right.,887.926,888.148,0.892
292,The,888.532,888.613,0.9873
292,rotations,888.673,889.26,0.9993
292,were,889.321,889.442,0.9999
292,right.,889.523,889.726,0.9999
293,The,890.453,890.533,0.999
293,arrangement,890.614,891.138,0.9996
293,was,891.218,891.42,0.9999
293,what,891.5,891.601,0.9996
293,it,891.641,891.702,0.8149
293,has,891.742,891.843,0.9452
293,always,891.944,892.185,0.9089
293,been.,892.266,892.447,0.9256
294,None,893.214,893.355,1.0
294,of,893.395,893.436,0.9999
294,that,893.496,893.718,1.0
294,lifts,893.88,894.102,0.9167
294,the,894.162,894.243,0.9991
294,weight.,894.304,894.526,0.9398
295,What,895.456,895.577,0.8619
295,you,895.618,895.719,0.9997
295,arrive,895.78,896.125,0.9997
295,at,896.206,896.348,1.0
296,"eventually,",896.771,897.332,0.9999
296,is,897.773,897.833,0.9804
296,that,897.873,897.973,0.9887
296,you,897.993,898.074,0.9883
296,can,898.114,898.214,0.9999
296,build,898.274,898.434,0.9489
296,the,898.495,898.555,0.9976
296,best,898.635,898.835,1.0
296,structure,898.895,899.276,0.9969
296,knowledge,899.316,899.617,0.9182
296,and,899.637,899.697,0.9874
296,experience,899.737,900.199,0.9826
296,allow,900.239,900.559,0.9994
296,and,901.121,901.201,0.9968
296,the,901.241,901.301,0.9229
296,night,901.401,901.622,0.9929
296,will,901.702,901.862,0.9999
296,still,901.943,902.223,0.9999
296,find,902.283,902.504,0.9999
296,the,902.544,902.624,0.989
296,gap,902.664,902.925,0.9998
296,that,903.005,903.125,0.8369
296,structure,903.185,903.586,0.9996
296,cannot,903.626,903.987,0.9999
296,close.,904.047,904.448,1.0
297,Accepting,905.831,906.312,0.9556
297,that,906.352,906.532,0.9997
297,without,906.612,906.833,0.9632
297,it,906.893,906.933,0.586
297,hollowing,907.053,907.454,0.9999
297,out,907.534,907.614,0.9998
297,your,907.674,907.774,0.9929
297,readiness,907.834,908.255,0.9526
297,is,908.796,908.856,0.9998
297,harder,908.956,909.237,0.9999
297,than,909.297,909.397,0.9989
297,any,909.537,909.677,1.0
297,technique,909.757,910.178,0.9113
297,you,910.198,910.278,0.8238
297,have,910.298,910.418,0.9668
297,ever,910.499,910.659,0.9997
297,learned.,910.759,911.019,0.969
298,Harder,911.781,912.062,0.9999
298,than,912.122,912.223,0.9996
298,any,912.383,912.544,1.0
298,night,912.624,912.825,1.0
298,run,912.945,913.126,1.0
298,in,913.186,913.226,0.8426
298,open,913.366,913.547,1.0
298,ground.,913.607,913.908,1.0
299,You,915.037,915.138,1.0
299,rebuild.,915.219,915.604,0.709
300,You,916.491,916.572,0.9999
300,add,916.652,916.772,0.9969
300,a,916.832,916.853,0.9987
300,post,916.933,917.194,1.0
300,that,917.254,917.374,0.8813
300,covers,917.414,917.695,1.0
300,the,917.755,917.836,0.9998
300,gap,917.856,918.076,0.9999
300,the,918.137,918.217,0.9999
300,night,918.257,918.418,0.9979
300,found.,918.458,918.739,0.9996
301,You,919.562,919.662,0.9945
301,do,919.763,919.863,1.0
301,not,920.044,920.265,0.9999
301,put,920.345,920.466,1.0
301,down,920.506,920.667,1.0
301,the,920.707,920.788,0.9757
301,grief.,920.828,921.109,0.9995
302,You,921.631,921.731,0.9984
302,carry,921.792,922.073,1.0
302,it,922.113,922.173,0.9999
302,alongside,922.213,922.675,0.9958
302,everything,922.815,923.177,0.9998
302,else,923.257,923.458,0.9999
302,and,923.879,923.959,0.9999
302,you,924.0,924.08,1.0
302,keep,924.12,924.321,1.0
302,working.,924.401,924.742,0.9993
303,You,929.355,929.897,0.9417
303,are,930.017,930.097,1.0
303,forty-nine.,930.177,930.799,0.9762
304,Three,932.061,932.342,0.996
304,of,932.462,932.522,0.9999
304,your,932.562,932.683,0.9638
304,old,932.843,932.943,1.0
304,scouts,933.063,933.424,0.9998
304,lead,933.524,933.645,0.8748
304,their,933.705,933.825,0.9862
304,own,933.965,934.045,1.0
304,groups,934.126,934.386,0.9972
304,now,934.466,934.627,0.9999
304,in,934.747,934.787,0.9999
304,different,934.867,935.128,0.9317
304,parts,935.148,935.388,0.998
304,of,935.408,935.448,0.9999
304,the,935.488,935.569,0.9991
304,territory.,935.589,936.05,0.9645
305,When,936.411,936.531,0.9994
305,the,936.572,936.632,0.9998
305,bands,936.672,936.994,0.9864
305,come,937.054,937.235,1.0
305,together,937.275,937.637,0.9945
305,at,937.718,937.778,0.999
305,the,937.818,937.899,0.7008
305,seasonal,937.959,938.301,0.9914
305,meeting,938.361,938.602,0.9709
305,place,938.663,938.924,1.0
305,by,938.964,939.045,0.9999
305,the,939.105,939.165,0.9998
305,wide,939.246,939.467,0.74
305,river,939.527,939.748,0.9999
306,those,940.332,940.553,0.9718
306,men,940.613,940.754,1.0
306,find,940.855,941.096,0.9992
306,you,941.137,941.217,0.9998
306,at,941.257,941.318,0.9998
306,the,941.358,941.438,0.9972
306,fire,941.479,941.68,0.1265
307,sit,942.161,942.341,1.0
307,"close,",942.402,942.802,1.0
307,and,943.304,943.384,0.9996
307,the,943.404,943.484,0.8431
307,talk,943.544,943.805,0.9998
307,moves,943.905,944.145,0.9965
307,between,944.205,944.486,0.9581
307,ordinary,944.606,944.987,0.9999
307,things,945.047,945.388,0.9429
307,and,945.729,945.809,0.9451
307,the,945.829,945.909,0.9358
307,kind,945.949,946.21,0.9959
307,of,946.27,946.33,0.9996
307,talk,946.37,946.611,0.9323
307,that,946.651,946.751,0.9998
307,only,946.911,947.092,1.0
307,happens,947.132,947.533,0.9995
307,between,947.593,947.873,0.9938
307,people,947.954,948.274,1.0
307,who,948.354,948.435,0.9991
307,have,948.495,948.595,0.9996
307,shared,948.635,948.916,0.998
307,a,948.976,948.996,0.9911
307,particular,949.036,949.497,1.0
307,kind,949.557,949.737,0.9506
307,of,949.798,949.838,0.9995
307,night.,949.938,950.138,0.9686
308,Fen,951.604,951.845,0.009
308,brings,951.986,952.268,0.9999
308,two,952.368,952.569,1.0
308,young,952.67,952.851,0.9773
308,scouts,952.972,953.294,0.978
308,to,953.314,953.374,0.9999
308,you,953.434,953.495,0.9999
308,at,953.535,953.595,0.9962
308,the,953.615,953.676,0.9892
308,gathering.,953.716,954.138,1.0
309,He,954.843,954.903,0.9999
309,does,954.944,955.065,0.9945
309,not,955.125,955.266,0.9998
309,ask,955.407,955.528,1.0
309,you,955.609,955.689,0.9994
309,to,955.73,955.81,0.8916
309,teach,955.85,956.072,0.9953
309,them,956.112,956.274,0.9997
309,anything.,956.495,956.918,1.0
310,He,957.461,957.541,0.9995
310,places,957.621,957.982,0.9999
310,them,958.022,958.142,0.9958
310,near,958.243,958.403,0.9975
310,you,958.483,958.603,1.0
310,and,959.345,959.425,0.9998
310,you,959.445,959.545,0.9607
310,understand,959.686,960.227,1.0
310,what,960.267,960.387,0.9931
310,he,960.427,960.508,0.9999
310,is,960.588,960.648,1.0
310,asking.,960.768,961.089,1.0
311,You,961.993,962.094,0.9995
311,watch,962.154,962.376,0.9998
311,the,962.436,962.517,0.9972
311,two,962.557,962.698,0.9998
311,of,962.758,962.799,0.9999
311,them,962.839,962.96,1.0
311,over,963.101,963.242,1.0
311,several,963.342,963.604,1.0
311,evenings.,963.745,964.128,1.0
312,One,964.851,964.992,0.5047
312,has,965.072,965.233,0.9993
312,good,965.313,965.494,1.0
312,instincts,965.574,966.015,0.9158
312,but,966.156,966.236,0.9999
312,is,966.276,966.337,0.9995
312,afraid,966.397,966.638,0.9946
312,of,966.678,966.738,0.9997
312,fear,966.798,967.039,0.9999
313,which,967.441,967.583,0.9969
313,is,967.623,967.664,0.9998
313,the,967.724,967.805,0.8719
313,worst,967.845,968.027,1.0
313,combination,968.088,968.593,1.0
313,you,968.633,968.734,0.9997
313,know.,968.755,968.957,0.9702
314,The,969.641,969.722,0.9999
314,fear,969.782,970.003,0.5758
314,itself,970.083,970.525,1.0
314,is,970.705,970.766,1.0
314,not,970.826,970.946,0.9982
314,the,971.007,971.087,0.9999
314,problem.,971.127,971.488,1.0
315,Fear,972.292,972.573,0.9999
315,is,972.894,972.954,1.0
315,information.,973.135,973.798,1.0
316,The,974.741,974.821,0.9564
316,problem,974.901,975.342,1.0
316,is,975.682,975.743,0.9992
316,what,975.783,975.923,0.9923
316,happens,975.963,976.283,0.9975
316,when,976.303,976.404,0.9152
316,the,976.444,976.504,0.9969
316,body’s,976.564,976.844,0.9993
316,warning,976.904,977.245,0.9992
316,triggers,977.325,977.646,0.9015
316,a,977.726,977.746,0.999
316,second,977.806,978.066,1.0
316,signal,978.147,978.427,1.0
316,that,978.507,978.607,1.0
316,overrides,978.748,979.228,0.9997
316,the,979.268,979.349,0.9983
316,first.,979.409,979.709,0.9994
317,That,980.511,980.651,0.9984
317,young,980.711,980.891,0.9999
317,man,980.971,981.151,0.9999
317,needs,981.232,981.412,0.9998
317,to,981.452,981.512,0.9992
317,understand,981.592,982.073,0.9977
317,that,982.213,982.333,0.9888
317,the,982.353,982.433,0.9927
317,tightness,982.493,982.854,0.9963
317,in,982.914,982.974,0.9994
317,his,983.014,983.134,0.904
317,chest,983.235,983.515,0.9996
317,before,983.615,983.896,0.9985
317,a,983.956,983.976,0.9664
317,hard,984.036,984.236,0.9993
317,night,984.316,984.516,0.9932
317,is,984.917,984.997,0.9998
317,not,985.157,985.358,0.9996
317,a,985.438,985.458,0.9999
317,sign,985.518,985.698,0.999
317,of,985.758,985.798,0.9998
317,weakness,985.879,986.219,0.9486
317,arriving.,986.279,986.68,0.993
318,It,987.163,987.203,0.9995
318,is,987.244,987.304,0.9894
318,the,987.365,987.446,0.9976
318,body,987.507,987.769,1.0
318,getting,987.83,988.072,1.0
318,ready.,988.133,988.355,1.0
319,You,989.262,989.343,1.0
319,tell,989.403,989.584,0.9999
319,him,989.624,989.704,0.9999
319,directly,989.764,990.207,1.0
319,because,990.608,990.87,0.9427
319,he,990.91,990.99,0.9979
319,is,991.05,991.111,0.9347
319,young,991.171,991.332,0.9543
319,enough,991.392,991.633,0.9865
319,that,991.673,991.794,1.0
319,direct,991.874,992.156,0.9999
319,still,992.236,992.457,0.9847
319,works.,992.517,992.839,0.9999
320,You,993.261,993.361,1.0
320,see,993.442,993.582,1.0
320,it,993.643,993.703,0.9993
320,take,993.763,993.984,0.9249
320,in,994.004,994.045,0.8473
320,his,994.085,994.185,0.9286
320,face.,994.226,994.527,0.9954
321,The,995.694,995.774,0.9999
321,other,995.875,996.036,1.0
321,one,996.157,996.237,1.0
321,is,996.7,996.761,0.9999
321,nearly,996.922,997.184,0.9134
321,the,997.224,997.304,1.0
321,opposite.,997.425,997.888,0.9991
322,She,998.531,998.651,0.9884
322,moves,998.751,998.991,0.9615
322,into,999.051,999.211,0.9997
322,dark,999.272,999.452,0.9999
322,terrain,999.512,999.872,1.0
322,with,1000.293,1000.433,0.9998
322,an,1000.473,1000.533,0.9996
322,ease,1000.714,1000.894,0.7596
322,that,1000.934,1001.054,1.0
322,looks,1001.134,1001.355,0.9992
322,like,1001.395,1001.555,0.9019
322,calm,1001.595,1001.935,0.9998
322,but,1002.456,1002.576,0.9997
322,is,1002.636,1002.716,0.7801
322,actually,1002.857,1003.217,0.9999
322,the,1003.257,1003.317,0.9986
322,absence,1003.417,1003.778,0.9952
322,of,1003.798,1003.858,0.998
322,proper,1003.918,1004.199,1.0
322,attention.,1004.259,1004.679,0.9999
323,You,1005.801,1005.901,0.9986
323,take,1005.961,1006.141,0.9999
323,her,1006.181,1006.242,1.0
323,to,1006.282,1006.362,0.8954
323,the,1006.402,1006.482,0.9998
323,perimeter,1006.522,1006.963,0.9997
323,edge,1007.083,1007.223,0.9999
323,one,1007.343,1007.423,0.9999
323,evening,1007.503,1007.804,0.9995
323,and,1008.205,1008.285,0.88
323,ask,1008.405,1008.545,1.0
323,her,1008.605,1008.685,0.9909
323,to,1008.725,1008.805,0.9999
323,stand,1008.866,1009.126,1.0
323,still,1009.206,1009.487,0.9999
323,and,1009.787,1009.847,1.0
323,report,1009.907,1010.248,0.9425
323,what,1010.308,1010.408,0.9998
323,she,1010.448,1010.548,0.9982
323,notices.,1010.628,1011.069,0.9999
324,At,1012.372,1012.452,0.9999
324,first,1012.553,1012.854,1.0
324,she,1012.994,1013.115,0.9964
324,reports,1013.195,1013.516,0.9999
324,the,1013.556,1013.637,0.9963
324,obvious.,1013.737,1014.138,0.7111
325,You,1015.006,1015.148,0.9874
325,wait.,1015.209,1015.453,1.0
326,The,1016.304,1016.385,0.9624
326,reports,1016.446,1016.789,1.0
326,get,1016.83,1016.951,1.0
326,finer.,1017.072,1017.456,1.0
327,A,1018.221,1018.241,1.0
327,smell,1018.342,1018.643,0.9994
327,change,1018.803,1019.205,0.9999
327,at,1019.265,1019.325,0.9999
327,the,1019.365,1019.446,0.9587
327,base,1019.466,1019.667,0.9999
327,of,1019.707,1019.747,0.9996
327,a,1019.827,1019.847,0.9978
327,slope.,1019.907,1020.269,0.9949
328,A,1021.173,1021.193,0.9999
328,sound,1021.313,1021.655,0.9673
328,she,1021.735,1021.856,0.9948
328,had,1021.896,1021.996,0.9936
328,not,1022.057,1022.177,0.9998
328,consciously,1022.238,1022.76,0.9481
328,registered,1022.82,1023.263,0.9836
328,until,1023.403,1023.624,0.9977
328,it,1023.685,1023.725,0.9991
328,was,1023.765,1023.865,0.9989
328,gone.,1023.946,1024.287,1.0
329,You,1025.353,1025.454,0.9428
329,tell,1025.534,1025.715,1.0
329,her,1025.756,1025.856,0.9999
329,that.,1025.896,1026.118,0.9999
330,That,1026.843,1026.985,0.8833
330,second,1027.126,1027.389,1.0
330,kind,1027.429,1027.611,0.9793
330,of,1027.671,1027.712,0.9997
330,noticing.,1027.772,1028.196,0.9989
331,That,1029.102,1029.383,0.9779
331,is,1029.503,1029.563,1.0
331,where,1029.623,1029.784,0.9902
331,the,1029.824,1029.904,0.9995
331,whole,1029.965,1030.205,0.9996
331,skill,1030.286,1030.567,0.9996
331,lives.,1030.667,1030.988,1.0
332,You,1032.073,1032.173,0.9583
332,are,1032.254,1032.334,1.0
332,not,1032.435,1032.616,0.9999
332,certain,1032.736,1033.058,0.9999
332,you,1033.118,1033.219,0.9999
332,gave,1033.279,1033.48,1.0
332,either,1033.681,1033.923,0.9993
332,of,1034.003,1034.043,0.9999
332,them,1034.083,1034.264,0.9897
332,what,1034.345,1034.486,0.9968
332,they,1034.506,1034.647,0.9359
332,needed.,1034.727,1035.029,0.9999
333,You,1035.571,1035.671,0.9802
333,were,1035.711,1035.831,0.9978
333,not,1035.891,1036.052,0.9996
333,certain,1036.152,1036.453,1.0
333,Daret,1036.553,1036.894,0.9777
333,and,1036.994,1037.094,0.9887
333,Korik,1037.134,1037.515,0.491
333,gave,1037.676,1037.876,0.8892
333,you,1037.936,1038.016,0.9939
333,everything,1038.177,1038.618,0.9546
333,you,1038.658,1038.758,0.9379
333,needed.,1038.818,1039.099,0.9999
334,You,1039.843,1039.985,1.0
334,gave,1040.045,1040.328,0.9833
334,what,1040.389,1040.51,0.9998
334,you,1040.55,1040.651,0.987
334,had.,1040.732,1041.035,1.0
335,The,1042.021,1042.121,0.9975
335,rest,1042.201,1042.421,1.0
335,belongs,1042.522,1042.982,0.9993
335,to,1043.022,1043.103,0.7934
335,the,1043.143,1043.203,0.9997
335,nights,1043.303,1043.563,0.8868
335,they,1043.623,1043.744,0.9873
335,will,1043.764,1043.904,0.9992
335,face,1043.944,1044.184,0.9999
335,without,1044.204,1044.485,0.9826
335,you.,1044.525,1044.645,1.0
336,You,1048.012,1048.414,0.0001
336,are,1048.595,1048.675,0.0069
336,fifty-eight.,1050.545,1051.168,0.992
337,Your,1052.073,1052.194,0.9999
337,hair,1052.275,1052.496,0.9266
337,has,1052.557,1052.657,0.9946
337,gone,1052.718,1052.899,0.9401
337,pale,1052.96,1053.302,1.0
337,at,1053.363,1053.423,0.9998
337,the,1053.443,1053.524,0.9987
337,edges.,1053.625,1053.927,0.9999
338,Your,1054.732,1054.852,0.9386
338,hands,1054.913,1055.254,1.0
338,are,1055.295,1055.375,1.0
338,steady,1055.455,1055.757,1.0
338,now,1055.837,1056.018,1.0
339,the,1056.761,1056.862,0.9982
339,same,1056.922,1057.163,1.0
339,hands,1057.244,1057.565,0.9984
339,that,1057.605,1057.726,0.9974
339,could,1057.766,1057.927,0.9689
339,not,1057.987,1058.168,0.9998
339,hold,1058.228,1058.449,1.0
339,still,1058.549,1058.851,0.9999
339,over,1058.991,1059.132,0.9999
339,your,1059.192,1059.313,0.9864
339,first,1059.373,1059.634,1.0
339,real,1059.734,1059.915,0.9996
339,guarding,1059.996,1060.297,0.9825
339,post.,1060.337,1060.618,0.9996
340,They,1061.301,1061.401,1.0
340,are,1061.441,1061.522,1.0
340,also,1061.642,1061.863,0.9999
340,marked,1061.963,1062.204,1.0
340,with,1062.224,1062.324,0.8426
340,everything,1062.485,1062.826,0.9965
340,the,1062.886,1062.966,0.9999
340,years,1063.006,1063.187,0.9998
340,put,1063.267,1063.387,0.9999
340,into,1063.428,1063.608,0.9992
340,them.,1063.648,1063.769,0.9999
341,The,1064.612,1064.712,0.9607
341,white,1064.813,1065.034,0.9999
341,line,1065.114,1065.396,0.9955
341,across,1065.436,1065.737,0.9995
341,your,1065.777,1065.878,0.9956
341,left,1065.918,1066.079,1.0
341,palm,1066.159,1066.46,0.9999
341,from,1066.561,1066.681,0.9969
341,a,1066.762,1066.782,0.9951
341,night,1066.882,1067.103,0.9995
341,in,1067.184,1067.224,0.998
341,the,1067.264,1067.344,0.9987
341,limestone,1067.385,1067.847,1.0
341,hills.,1067.887,1068.188,0.9973
342,The,1068.831,1068.911,0.9994
342,shortened,1068.971,1069.332,0.9987
342,finger,1069.392,1069.692,1.0
342,on,1069.813,1069.853,0.9999
342,your,1069.913,1070.013,0.8926
342,right,1070.093,1070.294,1.0
342,hand,1070.354,1070.594,1.0
342,from,1070.655,1070.775,0.9982
342,something,1070.855,1071.136,0.9602
342,you,1071.176,1071.276,0.9794
342,do,1071.356,1071.436,0.9697
342,not,1071.536,1071.737,0.9993
342,describe,1071.797,1072.198,0.9993
342,in,1072.238,1072.298,0.9997
342,detail.,1072.358,1072.719,1.0
343,The,1073.582,1073.662,1.0
343,thickened,1073.743,1074.124,0.9994
343,knuckles,1074.205,1074.586,0.9966
343,from,1074.626,1074.747,0.9131
343,four,1074.847,1075.048,0.9939
343,decades,1075.129,1075.53,0.9903
343,of,1075.571,1075.611,0.9998
343,gripping,1075.691,1076.013,0.9999
343,things,1076.073,1076.314,0.9984
343,hard,1076.394,1076.696,0.9997
343,in,1076.756,1076.816,0.9998
343,the,1076.856,1076.916,0.9995
343,cold.,1076.957,1077.258,0.9999
344,Other,1078.222,1078.403,0.9973
344,bands,1078.444,1078.765,0.9997
344,know,1078.805,1078.926,0.9991
344,your,1078.966,1079.067,0.983
344,name.,1079.127,1079.368,1.0
345,Not,1080.173,1080.334,0.9999
345,the,1080.394,1080.475,1.0
345,way,1080.515,1080.636,1.0
345,a,1080.716,1080.736,0.9998
345,man,1080.817,1081.058,0.9999
345,is,1081.159,1081.219,0.9999
345,known,1081.28,1081.481,0.976
345,for,1081.561,1081.662,0.9999
345,a,1081.722,1081.742,0.9987
345,single,1081.803,1082.044,0.9982
345,event.,1082.084,1082.386,0.9047
346,The,1083.512,1083.592,1.0
346,way,1083.632,1083.733,0.9999
346,a,1083.813,1083.833,0.9998
346,specific,1083.873,1084.335,0.9429
346,ridge,1084.476,1084.757,1.0
346,is,1084.877,1084.958,1.0
346,known,1085.018,1085.259,0.9966
347,or,1086.104,1086.164,1.0
347,a,1086.325,1086.346,1.0
347,reliable,1086.406,1086.91,1.0
347,river,1087.01,1087.212,1.0
347,crossing.,1087.292,1087.715,1.0
348,A,1089.162,1089.182,1.0
348,feature,1089.282,1089.643,0.893
348,of,1089.764,1089.804,0.9999
348,the,1089.884,1089.964,0.9999
348,world,1090.024,1090.345,0.9986
348,that,1090.646,1090.806,0.9754
348,people,1090.887,1091.187,1.0
348,orient,1091.368,1091.709,0.9748
348,by.,1091.729,1091.949,0.7792
349,When,1092.311,1092.432,0.9995
349,the,1092.472,1092.533,0.9999
349,bands,1092.593,1092.875,0.9999
349,gather,1092.915,1093.277,0.9983
349,and,1093.459,1093.539,0.9999
349,the,1093.559,1093.64,0.9952
349,talk,1093.7,1093.982,0.9998
349,turns,1094.063,1094.324,0.9987
349,to,1094.385,1094.445,0.9997
349,the,1094.485,1094.566,0.948
349,night,1094.606,1094.828,0.9997
350,to,1095.495,1095.576,0.9996
350,what,1095.616,1095.738,0.9975
350,lives,1095.819,1096.022,0.9999
350,in,1096.083,1096.144,0.9989
350,it,1096.204,1096.306,0.9999
351,to,1096.931,1097.011,0.9985
